Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4;Target_Index;User Prompt;Focus Topic;Journey Phase;Persona;Target_Score;Other_Score;Comp_1_Score;Comp_2_Score;Comp_3_Score;Comp_4_Score
9;BLEU Score;Average Baseline;0.00065;0.001;0.00545;0.0009;0.0;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);0.001;0.0017499999999999998;0.00065;0.00545;0.0009;0.0
9;Chat Cite;Average Baseline;1.0;1.0;1.0;0.5;0.5;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);1.0;0.75;1.0;1.0;0.5;0.5
9;GEval Overall;Average Baseline;3.766585714285714;3.8317428571428573;3.411785714285714;3.1972642857142857;3.153078571428572;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);3.8317428571428573;3.3821785714285717;3.766585714285714;3.411785714285714;3.1972642857142857;3.153078571428572
9;Length Ratio;Average Baseline;0.21125;0.1894;0.2945;0.25645;0.21600000000000003;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);0.1894;0.24455;0.21125;0.2945;0.25645;0.21600000000000003
9;Perplexity;Average Baseline;-8.6779;-10.0699;-5.7328;-13.0174;-3.0052;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);-10.0699;-7.608325;-8.6779;-5.7328;-13.0174;-3.0052
9;Position Adjusted Sentence Count;Average Baseline;1.6808500000000002;2.4899;0.643;0.48015;0.21765;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);2.4899;0.7554125;1.6808500000000002;0.643;0.48015;0.21765
9;Position Adjusted Wordcount;Average Baseline;0.47405176886518297;0.302348231134817;0.0926;0.0878;0.04315;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);0.302348231134817;0.17440044221629575;0.47405176886518297;0.0926;0.0878;0.04315
9;ROUGE-L Recall;Average Baseline;0.06475;0.06355;0.0807;0.056150000000000005;0.0678;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);0.06355;0.06735;0.06475;0.0807;0.056150000000000005;0.0678
9;RVS Sentiment;Average Baseline;-11.68095;-9.84655;-5.53415;-5.34875;1.60935;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);-9.84655;-5.238625;-11.68095;-5.53415;-5.34875;1.60935
9;Sentence Cite;Average Baseline;2.5;5.5;2.0;1.5;1.0;1;Analyze this data backup strategy to identify areas for improvement and optimize our current solution;Data Backup;Desire;Subject Matter Expert (SME);5.5;1.75;2.5;2.0;1.5;1.0
10;Absolute Wordcount;Average Baseline;0.0321;0.14088448275862064;0.21342413793103446;0.3909258620689655;0.2226155172413793;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);0.3909258620689655;0.1522560344827586;0.0321;0.14088448275862064;0.21342413793103446;0.2226155172413793
10;BLEU Score;Average Baseline;0.00015;0.00525;0.0012;0.0;5e-05;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);0.0;0.0016625;0.00015;0.00525;0.0012;5e-05
10;Chat Cite;Average Baseline;0.5;1.0;1.0;1.0;1.0;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);1.0;0.875;0.5;1.0;1.0;1.0
10;GEval Overall;Average Baseline;3.142892857142857;3.3288071428571433;3.2346714285714286;3.4143214285714283;3.5208714285714287;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);3.4143214285714283;3.3068107142857146;3.142892857142857;3.3288071428571433;3.2346714285714286;3.5208714285714287
10;Length Ratio;Average Baseline;0.16635;0.39415;0.25405;0.1155;0.13635;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);0.1155;0.237725;0.16635;0.39415;0.25405;0.13635
10;Perplexity;Average Baseline;-8.3754;-15.2141;-5.9787;-11.1845;-13.6403;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);-11.1845;-10.802125;-8.3754;-15.2141;-5.9787;-13.6403
10;Position Adjusted Sentence Count;Average Baseline;0.1947;0.5465;0.90715;1.36135;1.0415;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);1.36135;0.6724625;0.1947;0.5465;0.90715;1.0415
10;Position Adjusted Wordcount;Average Baseline;0.0418;0.1323966302097825;0.22551275053278824;0.3393774220080537;0.26091319724937545;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);0.3393774220080537;0.16515564449798656;0.0418;0.1323966302097825;0.22551275053278824;0.26091319724937545
10;ROUGE-L Recall;Average Baseline;0.048;0.08935;0.07515;0.038400000000000004;0.0445;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);0.038400000000000004;0.06425;0.048;0.08935;0.07515;0.0445
10;RVS Sentiment;Average Baseline;0.5599;-2.9655;-3.80325;-5.619;3.0991999999999997;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);-5.619;-0.7774125;0.5599;-2.9655;-3.80325;3.0991999999999997
10;Sentence Cite;Average Baseline;0.5;1.5;1.5;3.5;2.0;3;We're facing major issues with direct liquid cooling implementation due to compatibility problems, can someone recommend a more robust solution?;Direct Liquid Cooling;Desire;IT Decision Maker (ITDM);3.5;1.375;0.5;1.5;1.5;2.0
11;Absolute Wordcount;Average Baseline;0.18992608695652174;0.13241521739130435;0.20429130434782605;0.1790565217391304;0.29436086956521734;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.29436086956521734;0.17642228260869564;0.18992608695652174;0.13241521739130435;0.20429130434782605;0.1790565217391304
11;BLEU Score;Average Baseline;0.0094;0.0;0.0;0.0;0.0;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.0;0.00235;0.0094;0.0;0.0;0.0
11;Chat Cite;Average Baseline;1.0;1.0;1.0;1.0;1.0;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);1.0;1.0;1.0;1.0;1.0;1.0
11;GEval Overall;Average Baseline;3.397992857142857;3.3024428571428572;3.4016857142857146;3.1685;3.5324714285714283;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);3.5324714285714283;3.317655357142857;3.397992857142857;3.3024428571428572;3.4016857142857146;3.1685
11;Length Ratio;Average Baseline;1.27055;0.3358;0.28805000000000003;0.25880000000000003;0.3562;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.3562;0.5383;1.27055;0.3358;0.28805000000000003;0.25880000000000003
11;Perplexity;Average Baseline;-14.0343;-10.9404;-15.3997;-19.5484;-13.001;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);-13.001;-14.9807;-14.0343;-10.9404;-15.3997;-19.5484
11;Position Adjusted Sentence Count;Average Baseline;0.8422499999999999;0.3827;0.63765;0.5327999999999999;0.79735;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.79735;0.59885;0.8422499999999999;0.3827;0.63765;0.5327999999999999
11;Position Adjusted Wordcount;Average Baseline;0.2510143378035573;0.14718482144976977;0.20495865128052465;0.14842981450061998;0.2484123749655282;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.2484123749655282;0.18789690625861794;0.2510143378035573;0.14718482144976977;0.20495865128052465;0.14842981450061998
11;ROUGE-L Recall;Average Baseline;0.14;0.07025;0.055900000000000005;0.046;0.0708;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);0.0708;0.0780375;0.14;0.07025;0.055900000000000005;0.046
11;RVS Sentiment;Average Baseline;-0.4254;2.48015;4.63285;1.5064000000000002;4.8671500000000005;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);4.8671500000000005;2.0485;-0.4254;2.48015;4.63285;1.5064000000000002
11;Sentence Cite;Average Baseline;1.5;1.0;1.5;1.5;2.0;4;Someone told me that data storage solutions are becoming increasingly complex and difficult to manage, I'm skeptical - can we get some clarity on this?;Data Storage;Awareness;Business Decision Maker (BDM);2.0;1.375;1.5;1.0;1.5;1.5
12;Absolute Wordcount;Average Baseline;0.6661140287769785;0.11531546762589925;0.0539568345323741;0.1646136690647482;0.0;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);0.1646136690647482;0.20884658273381293;0.6661140287769785;0.11531546762589925;0.0539568345323741;0.0
12;BLEU Score;Average Baseline;0.01555;0.0;0.00355;0.0047;0.0006;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);0.0047;0.004925;0.01555;0.0;0.00355;0.0006
12;Chat Cite;Average Baseline;1.0;1.0;0.5;1.0;0.0;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);1.0;0.625;1.0;1.0;0.5;0.0
12;GEval Overall;Average Baseline;3.8981857142857144;3.1474142857142855;3.0832571428571427;3.1588785714285716;3.0494571428571433;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);3.1588785714285716;3.2945785714285716;3.8981857142857144;3.1474142857142855;3.0832571428571427;3.0494571428571433
12;Length Ratio;Average Baseline;0.4689;0.1797;0.55015;0.41469999999999996;0.20875;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);0.41469999999999996;0.351875;0.4689;0.1797;0.55015;0.20875
12;Perplexity;Average Baseline;-10.2301;-10.061;-14.8315;-6.5249;-4.4034;3;We're currently facing a major bottleneck in our IT infrastructure due to inadequate support for hybrid workplace models, what's the best approach to address this issue?;Hybrid Workplace;Post-Decision Info Search;Business Decision Maker (BDM);-6.5249;-9.8815;-10.2301;-10.061;-14.8315;-4.4034
